날짜,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
2019-06-22,홍릉로,0.018,0.036,0.5,0.003,,
2019-06-22,화랑로,0.032,0.028,0.3,0.005,13,6
2019-06-21,강남구,0.016,0.031,0.4,0.004,22,15
2019-06-21,강남대로,0.058,0.022,0.5,0.004,36,23
2019-06-21,강동구,0.019,0.029,0.4,0.003,22,16
2019-06-21,강변북로,0.05,0.019,0.3,0.004,30,20
2019-06-21,강북구,0.009,0.036,0.3,0.002,27,16
2019-06-21,강서구,0.016,0.04,0.3,0.004,25,18
2019-06-21,공항대로,0.035,0.025,0.4,0.005,,
2019-06-21,관악구,0.018,0.045,0.2,0.003,38,28
2019-06-21,관악산,0.013,0.022,0.3,0.004,26,21
2019-06-21,광진구,0.018,0.029,0.6,0.003,27,24
2019-06-21,구로구,0.016,0.043,0.3,0.004,27,20
2019-06-21,궁동,0.032,0.027,0.4,0.005,23,16
2019-06-21,금천구,0.022,0.028,0.4,0.003,23,17
2019-06-21,남산,0.016,0.042,0.6,0.004,27,18
2019-06-21,노원구,0.015,0.033,0.4,0.003,25,17
2019-06-21,도봉구,0.008,0.044,0.4,0.003,33,20
2019-06-21,도산대로,0.02,0.028,0.8,0.004,34,22
2019-06-21,동대문구,0.015,0.035,0.3,0.004,22,16
2019-06-21,동작구,0.018,0.032,0.4,0.002,27,18
2019-06-21,동작대로,0.045,0.025,0.5,0.004,34,18
2019-06-21,마포구,0.013,0.04,0.3,0.003,37,29
2019-06-21,마포아트센터,0.017,0.036,0.2,0.002,,
2019-06-21,북한산,0.006,0.034,0.6,0.003,31,24
2019-06-21,서대문구,0.012,0.041,0.6,0.002,29,22
2019-06-21,서울숲,0.017,0.031,0.2,0.004,,
2019-06-21,서초구,0.021,0.039,0.3,0.004,27,23
2019-06-21,성동구,0.028,0.038,0.4,0.003,41,26
2019-06-21,성북구,0.022,0.033,0.6,0.002,28,15
2019-06-21,세곡,0.029,0.024,0.6,0.002,23,16
2019-06-21,송파구,0.024,0.036,0.4,0.002,33,22
2019-06-21,시흥대로,0.033,0.035,0.5,0.003,30,18
2019-06-21,신촌로,0.051,0.024,0.7,0.003,30,20
2019-06-21,양천구,0.018,0.032,0.4,0.004,28,18
2019-06-21,영등포구,0.026,0.031,0.3,0.003,44,28
2019-06-21,영등포로,0.043,0.026,0.6,0.004,32,21
2019-06-21,올림픽공원,0.018,0.031,0.5,0.003,,
2019-06-21,용산구,0.029,0.032,0.4,0.003,20,16
2019-06-21,은평구,0.014,0.044,0.3,0.004,30,22
2019-06-21,자연사박물관,,0.006,0.1,,,
2019-06-21,정릉로,0.018,0.019,0.4,0.004,26,15
2019-06-21,종로,0.024,0.036,0.4,0.002,24,15
2019-06-21,종로구,0.018,0.031,0.4,0.003,24,15
2019-06-21,중구,0.018,0.044,0.4,0.002,22,15
2019-06-21,중랑구,0.014,0.037,0.3,0.005,20,18
2019-06-21,천호대로,0.038,0.03,0.5,0.002,32,16
2019-06-21,청계천로,0.029,0.037,0.5,0.003,25,18
2019-06-21,한강대로,0.032,0.02,0.5,0.004,44,29
2019-06-21,행주,0.012,0.038,0.6,0.003,27,14
2019-06-21,홍릉로,0.025,0.028,0.6,0.003,,
2019-06-21,화랑로,0.032,0.033,0.3,0.004,26,18
2019-06-20,강남구,0.015,0.041,0.4,0.004,24,17
2019-06-20,강남대로,0.058,0.026,0.5,0.004,40,26
2019-06-20,강동구,0.02,0.036,0.4,0.003,26,19
2019-06-20,강변북로,0.054,0.024,0.3,0.004,33,23
2019-06-20,강북구,0.008,0.044,0.3,0.002,27,16
2019-06-20,강서구,0.013,0.054,0.3,0.004,24,17
2019-06-20,공항대로,0.03,0.036,0.4,0.005,,
2019-06-20,관악구,0.018,0.052,0.2,0.003,37,26
2019-06-20,관악산,0.011,0.031,0.3,0.004,26,19
2019-06-20,광진구,0.018,0.038,0.6,0.003,28,26
2019-06-20,구로구,0.014,0.054,0.3,0.004,30,26
2019-06-20,궁동,0.028,0.034,0.4,0.005,24,17
2019-06-20,금천구,0.02,0.034,0.4,0.003,23,17
2019-06-20,남산,0.014,0.053,0.6,0.004,27,19
2019-06-20,노원구,0.013,0.041,0.4,0.003,25,18
2019-06-20,도봉구,0.007,0.053,0.4,0.003,31,19
2019-06-20,도산대로,0.023,0.035,0.8,0.004,36,23
2019-06-20,동대문구,0.013,0.048,0.3,0.004,20,17
2019-06-20,동작구,0.019,0.04,0.4,0.002,30,21
2019-06-20,동작대로,0.049,0.03,0.5,0.004,44,26
2019-06-20,마포구,0.012,0.049,0.3,0.003,33,28
2019-06-20,마포아트센터,0.015,0.045,0.2,0.003,,
2019-06-20,북한산,0.005,0.043,0.6,0.003,26,21
2019-06-20,서대문구,0.011,0.05,0.6,0.002,29,21
2019-06-20,서울숲,0.016,0.042,0.2,0.004,,
2019-06-20,서초구,0.023,0.046,0.3,0.004,31,26
2019-06-20,성동구,0.024,0.052,0.4,0.003,39,26
2019-06-20,성북구,0.022,0.042,0.6,0.002,31,17
2019-06-20,세곡,0.03,0.029,0.6,0.002,26,18
2019-06-20,송파구,0.025,0.046,0.4,0.002,35,24
2019-06-20,시흥대로,0.034,0.042,0.5,0.003,29,19
2019-06-20,신촌로,0.05,0.029,0.7,0.003,29,20
2019-06-20,양천구,0.019,0.039,0.4,0.004,28,18
2019-06-20,영등포구,0.026,0.04,0.3,0.003,40,30
2019-06-20,영등포로,0.049,0.03,0.6,0.003,32,22
2019-06-20,올림픽공원,0.018,0.038,0.5,0.002,,
2019-06-20,용산구,0.028,0.043,0.4,0.002,20,17
2019-06-20,은평구,0.012,0.053,0.3,0.004,29,21
2019-06-20,자연사박물관,,0.007,0.1,,,
2019-06-20,정릉로,0.021,0.024,0.4,0.004,31,17
2019-06-20,종로,0.022,0.046,0.4,0.002,25,16
2019-06-20,종로구,0.016,0.038,0.4,0.003,24,16
2019-06-20,중구,0.016,0.054,0.4,0.002,22,16
2019-06-20,중랑구,0.014,0.046,0.3,0.006,20,19
2019-06-20,천호대로,0.04,0.039,0.5,0.003,36,20
2019-06-20,청계천로,0.027,0.047,0.5,0.003,25,19
2019-06-20,한강대로,0.03,0.025,0.5,0.004,42,29
2019-06-20,행주,0.009,0.051,0.6,0.003,27,12
2019-06-20,홍릉로,0.028,0.037,0.6,0.003,,
2019-06-20,화랑로,0.032,0.041,0.3,0.004,28,20
2019-06-19,강남구,0.014,0.042,0.4,0.004,26,20
2019-06-19,강남대로,0.059,0.026,0.5,0.004,45,30
2019-06-19,강동구,0.018,0.036,0.4,0.003,28,22
2019-06-19,강변북로,0.06,0.02,0.3,0.004,44,31
2019-06-19,강북구,0.009,0.045,0.4,0.002,32,21
2019-06-19,강서구,0.013,0.056,0.3,0.004,29,23
2019-06-19,공항대로,0.034,0.035,0.4,0.006,,
2019-06-19,관악구,0.018,0.054,0.2,0.003,41,31
2019-06-19,관악산,0.011,0.041,0.3,0.004,30,25
2019-06-19,광진구,0.017,0.038,0.6,0.003,29,27
2019-06-19,구로구,0.016,0.055,0.3,0.004,37,32
2019-06-19,궁동,0.027,0.036,0.4,0.005,28,22
2019-06-19,금천구,0.022,0.035,0.4,0.003,29,22
2019-06-19,남산,0.015,0.056,0.6,0.004,30,22
2019-06-19,노원구,0.01,0.042,0.4,0.003,27,22
2019-06-19,도봉구,0.007,0.052,0.4,0.003,35,22
2019-06-19,도산대로,0.021,0.038,0.8,0.004,38,27
2019-06-19,동대문구,0.013,0.048,0.3,0.004,24,21
2019-06-19,동작구,0.018,0.04,0.4,0.002,34,25
2019-06-19,동작대로,0.051,0.03,0.5,0.004,46,31
2019-06-19,마포구,0.012,0.054,0.3,0.003,36,32
2019-06-19,마포아트센터,0.015,0.047,0.2,0.003,,
2019-06-19,북한산,0.005,0.045,0.6,0.003,30,25
2019-06-19,서대문구,0.012,0.052,0.6,0.003,37,30
2019-06-19,서울숲,0.016,0.04,0.1,0.004,,
2019-06-19,서초구,0.024,0.046,0.3,0.004,37,33
2019-06-19,성동구,0.026,0.051,0.4,0.003,44,31
2019-06-19,성북구,0.02,0.044,0.6,0.002,43,28
2019-06-19,세곡,0.031,0.027,0.6,0.003,28,20
2019-06-19,송파구,0.025,0.044,0.4,0.002,37,27
2019-06-19,시흥대로,0.039,0.042,0.5,0.003,36,24
2019-06-19,신촌로,0.05,0.031,0.7,0.003,37,27
2019-06-19,양천구,0.018,0.039,0.4,0.004,34,23
2019-06-19,영등포구,0.023,0.044,0.4,0.002,45,34
2019-06-19,영등포로,0.048,0.032,0.6,0.003,37,26
2019-06-19,올림픽공원,0.016,0.035,0.5,0.003,,
2019-06-19,용산구,0.029,0.041,0.4,0.002,24,21
2019-06-19,은평구,0.014,0.054,0.3,0.004,39,31
2019-06-19,자연사박물관,,0.006,0.1,,,
2019-06-19,정릉로,0.023,0.025,0.4,0.004,43,30
2019-06-19,종로,0.022,0.047,0.5,0.003,29,19
2019-06-19,종로구,0.017,0.038,0.4,0.003,27,19
2019-06-19,중구,0.015,0.057,0.4,0.002,26,20
2019-06-19,중랑구,0.014,0.045,0.4,0.006,26,24
2019-06-19,천호대로,0.038,0.042,0.5,0.002,36,22
2019-06-19,청계천로,0.026,0.047,0.5,0.004,29,23
2019-06-19,한강대로,0.033,0.025,0.5,0.004,45,33
2019-06-19,행주,0.009,0.054,0.6,0.003,32,16
2019-06-19,홍릉로,0.028,0.038,0.6,0.003,,
2019-06-19,화랑로,0.032,0.042,0.3,0.004,29,23
2019-06-18,강남구,0.02,0.027,0.4,0.005,20,13
2019-06-18,강남대로,0.055,0.016,0.5,0.004,40,24
2019-06-18,강동구,0.025,0.024,0.4,0.004,24,16
2019-06-18,강변북로,0.05,0.016,0.4,0.004,42,27
2019-06-18,강북구,0.021,0.024,0.4,0.002,28,15
2019-06-18,강서구,0.026,0.028,0.4,0.005,29,19
2019-06-18,공항대로,0.041,0.019,0.5,0.006,,
2019-06-18,관악구,0.022,0.039,0.3,0.005,40,29
2019-06-18,관악산,0.01,0.044,0.3,0.005,25,17
2019-06-18,광진구,0.022,0.024,0.6,0.003,33,30
2019-06-18,구로구,0.018,0.039,0.3,0.006,37,31
2019-06-18,궁동,0.036,0.024,0.4,0.005,28,19
2019-06-18,금천구,0.023,0.027,0.4,0.004,24,16
2019-06-18,남산,0.023,0.038,0.6,0.005,28,19
2019-06-18,노원구,0.03,0.016,0.5,0.004,24,17
2019-06-18,도봉구,0.019,0.022,0.5,0.003,35,24
2019-06-18,도산대로,0.026,0.023,0.8,0.004,40,27
2019-06-18,동대문구,0.025,0.029,0.4,0.004,23,17
2019-06-18,동작구,0.021,0.029,0.4,0.003,28,18
2019-06-18,동작대로,0.045,0.022,0.5,0.004,44,28
2019-06-18,마포구,0.018,0.035,0.4,0.004,41,33
2019-06-18,마포아트센터,0.021,0.032,0.3,0.004,,
2019-06-18,북한산,0.013,0.023,0.7,0.003,33,26
2019-06-18,서대문구,0.02,0.03,0.7,0.003,39,31
2019-06-18,서울숲,0.021,0.024,0.1,0.004,,
2019-06-18,서초구,0.024,0.032,0.3,0.004,36,30
2019-06-18,성동구,0.029,0.033,0.4,0.003,37,26
2019-06-18,성북구,0.031,0.024,0.7,0.003,42,27
2019-06-18,세곡,0.029,0.019,0.6,0.003,22,14
2019-06-18,송파구,0.027,0.028,0.4,0.003,32,22
2019-06-18,시흥대로,0.04,0.029,0.5,0.004,36,19
2019-06-18,신촌로,0.047,0.02,0.7,0.004,37,24
2019-06-18,양천구,0.026,0.026,0.4,0.005,35,21
2019-06-18,영등포구,0.028,0.031,0.4,0.003,49,36
2019-06-18,영등포로,0.049,0.02,0.6,0.005,40,23
2019-06-18,올림픽공원,0.021,0.023,0.6,0.003,,
2019-06-18,용산구,0.029,0.028,0.4,0.003,20,16
2019-06-18,은평구,0.026,0.03,0.4,0.004,42,30
2019-06-18,자연사박물관,,0.007,0.1,,,
2019-06-18,정릉로,0.024,0.017,0.5,0.004,44,33
2019-06-18,종로,0.036,0.022,0.5,0.003,29,17
2019-06-18,종로구,0.029,0.025,0.5,0.004,25,16
2019-06-18,중구,0.032,0.028,0.5,0.003,26,17
2019-06-18,중랑구,0.023,0.023,0.4,0.006,22,17
2019-06-18,천호대로,0.037,0.025,0.5,0.003,31,17
2019-06-18,청계천로,0.037,0.022,0.7,0.004,29,20
2019-06-18,한강대로,0.04,0.016,0.5,0.005,56,36
2019-06-18,행주,0.021,0.031,0.7,0.004,30,17
2019-06-18,홍릉로,0.038,0.02,0.6,0.004,,
2019-06-18,화랑로,0.044,0.017,0.4,0.005,28,19
2019-06-17,강남구,0.014,0.036,0.3,0.005,19,12
2019-06-17,강남대로,0.044,0.027,0.4,0.004,31,18
2019-06-17,강동구,0.018,0.033,0.3,0.004,21,15
2019-06-17,강변북로,0.05,0.021,0.3,0.005,33,17
2019-06-17,강북구,0.013,0.039,0.3,0.003,24,13
2019-06-17,강서구,0.018,0.039,0.3,0.005,22,12
2019-06-17,공항대로,0.031,0.031,0.4,0.006,,
2019-06-17,관악구,0.016,0.042,0.2,0.006,28,18
2019-06-17,관악산,0.008,0.044,0.3,0.005,21,14
2019-06-17,광진구,0.017,0.031,0.5,0.003,28,22
2019-06-17,구로구,0.012,0.043,0.2,0.005,24,18
2019-06-17,궁동,0.025,0.029,0.4,0.005,20,12
2019-06-17,금천구,0.018,0.032,0.3,0.005,20,12
2019-06-17,남산,0.022,0.041,0.5,0.006,24,15
2019-06-17,노원구,0.019,0.035,0.4,0.005,22,15
2019-06-17,도봉구,0.011,0.043,0.4,0.004,25,15
2019-06-17,도산대로,0.019,0.03,0.6,0.005,29,17
2019-06-17,동대문구,0.019,0.038,0.3,0.005,18,12
2019-06-17,동작구,0.014,0.037,0.3,0.004,22,13
2019-06-17,동작대로,0.04,0.029,0.4,0.005,33,17
2019-06-17,마포구,0.014,0.04,0.3,0.005,30,21
2019-06-17,마포아트센터,0.017,0.037,0.2,0.004,,
2019-06-17,북한산,0.008,0.036,0.6,0.004,21,16
2019-06-17,서대문구,0.016,0.037,0.5,0.005,30,18
2019-06-17,서울숲,0.015,0.035,8,0.004,,
2019-06-17,서초구,0.017,0.041,0.2,0.004,28,21
2019-06-17,성동구,0.024,0.038,0.3,0.004,29,16
2019-06-17,성북구,0.026,0.033,0.6,0.004,32,18
2019-06-17,세곡,0.022,0.032,0.5,0.004,20,13
2019-06-17,송파구,0.018,0.04,0.3,0.003,26,17
2019-06-17,시흥대로,0.03,0.036,0.4,0.004,24,13
2019-06-17,신촌로,0.046,0.025,0.6,0.004,27,17
2019-06-17,양천구,0.018,0.033,0.4,0.005,23,13
2019-06-17,영등포구,0.021,0.035,0.2,0.004,31,20
2019-06-17,영등포로,0.047,0.024,0.5,0.005,27,20
2019-06-17,올림픽공원,0.017,0.035,0.5,0.004,,
2019-06-17,용산구,0.025,0.037,0.3,0.004,15,12
2019-06-17,은평구,0.02,0.04,0.3,0.005,29,19
2019-06-17,자연사박물관,,0.006,0.1,,,
2019-06-17,정릉로,0.027,0.02,0.4,0.005,32,22
2019-06-17,종로,0.029,0.033,0.4,0.004,23,12
2019-06-17,종로구,0.023,0.035,0.4,0.004,20,12
2019-06-17,중구,0.025,0.038,0.4,0.004,19,12
2019-06-17,중랑구,0.019,0.037,0.3,0.006,18,15
2019-06-17,천호대로,0.028,0.038,0.4,0.003,25,14
2019-06-17,청계천로,0.03,0.034,0.5,0.005,25,14
2019-06-17,한강대로,0.038,0.021,0.5,0.005,43,24
2019-06-17,행주,0.015,0.039,0.6,0.004,27,12
2019-06-17,홍릉로,0.034,0.029,0.6,0.004,,
2019-06-17,화랑로,0.032,0.035,0.2,0.005,22,14
2019-06-16,강남구,0.01,0.041,0.3,0.005,14,9
2019-06-16,강남대로,0.042,0.026,0.4,0.004,23,11
2019-06-16,강동구,0.012,0.036,0.3,0.003,15,10
2019-06-16,강변북로,0.034,0.032,0.2,0.004,20,10
2019-06-16,강북구,0.007,0.041,0.3,0.002,15,7
2019-06-16,강서구,0.014,0.047,0.3,0.004,13,9
2019-06-16,공항대로,0.021,0.036,0.3,0.004,,
2019-06-16,관악구,0.014,0.05,0.2,0.003,20,12
2019-06-16,관악산,0.007,0.034,0.2,0.004,17,11
2019-06-16,광진구,0.011,0.035,0.5,0.002,20,17
2019-06-16,구로구,0.011,0.05,0.2,0.004,18,11
2019-06-16,궁동,0.023,0.035,0.4,0.005,19,10
2019-06-16,금천구,0.014,0.037,0.3,0.003,15,11
2019-06-16,남산,0.016,0.049,0.5,0.004,18,10
2019-06-16,노원구,0.009,0.04,0.3,0.003,13,9
2019-06-16,도봉구,0.006,0.046,0.3,0.003,15,8
2019-06-16,도산대로,0.014,0.036,0.6,0.004,21,11
2019-06-16,동대문구,0.011,0.048,0.2,0.004,9,7
2019-06-16,동작구,0.016,0.038,0.3,0.002,18,11
2019-06-16,동작대로,0.038,0.032,0.4,0.004,28,13
2019-06-16,마포구,0.013,0.042,0.3,0.003,19,15
2019-06-16,마포아트센터,0.011,0.044,0.2,0.003,,
2019-06-16,북한산,0.004,0.037,0.5,0.003,13,12
2019-06-16,서대문구,0.007,0.044,0.5,0.002,14,9
2019-06-16,서울숲,0.01,0.038,4.4,0.003,,
2019-06-16,서초구,0.014,0.047,0.3,0.003,20,16
2019-06-16,성동구,0.014,0.051,0.3,0.003,16,9
2019-06-16,성북구,0.013,0.042,0.5,0.002,14,10
2019-06-16,세곡,0.019,0.032,0.5,0.003,17,9
2019-06-16,송파구,0.014,0.048,0.3,0.002,18,11
2019-06-16,시흥대로,0.034,0.038,0.5,0.003,20,11
2019-06-16,신촌로,0.035,0.034,0.5,0.003,20,13
2019-06-16,양천구,0.013,0.041,0.3,0.004,17,10
2019-06-16,영등포구,0.02,0.037,0.2,0.003,22,14
2019-06-16,영등포로,0.034,0.035,0.4,0.003,27,25
2019-06-16,올림픽공원,0.013,0.035,0.4,0.003,,
2019-06-16,용산구,0.015,0.043,0.3,0.002,9,7
2019-06-16,은평구,0.011,0.044,0.2,0.004,16,12
2019-06-16,자연사박물관,,0.008,0.1,,,
2019-06-16,정릉로,0.018,0.026,0.3,0.004,18,13
2019-06-16,종로,0.018,0.04,0.3,0.003,12,6
2019-06-16,종로구,0.013,0.042,0.3,0.003,12,8
2019-06-16,중구,0.014,0.049,0.3,0.002,11,8
2019-06-16,중랑구,0.009,0.046,0.2,0.005,10,9
2019-06-16,천호대로,0.026,0.039,0.4,0.002,22,12
2019-06-16,청계천로,0.017,0.044,0.3,0.003,14,10
2019-06-16,한강대로,0.023,0.029,0.4,0.004,24,14
2019-06-16,행주,0.009,0.045,0.5,0.003,19,8
2019-06-16,홍릉로,0.022,0.041,0.5,0.003,,
2019-06-16,화랑로,0.024,0.039,0.2,0.005,15,8
2019-06-15,강남구,0.012,0.041,0.3,0.004,29,17
2019-06-15,강남대로,0.044,0.028,0.4,0.004,43,24
2019-06-15,강동구,0.013,0.037,0.4,0.003,32,19
2019-06-15,강변북로,0.037,0.029,0.3,0.003,40,20
2019-06-15,강북구,0.006,0.044,0.3,0.002,35,19
2019-06-15,강서구,0.013,0.043,0.3,0.004,36,20
2019-06-15,공항대로,0.028,0.032,0.4,0.004,,
2019-06-15,관악구,0.015,0.047,0.2,0.003,43,25
2019-06-15,관악산,0.01,0.022,0.3,0.003,42,24
2019-06-15,광진구,0.012,0.036,0.5,0.002,39,26
2019-06-15,구로구,0.011,0.047,0.3,0.004,41,28
2019-06-15,궁동,0.024,0.034,0.4,0.005,36,19
2019-06-15,금천구,0.014,0.037,0.4,0.003,30,18
2019-06-15,남산,0.012,0.051,0.6,0.004,36,21
2019-06-15,노원구,0.01,0.04,0.4,0.003,33,20
2019-06-15,도봉구,0.007,0.047,0.4,0.003,38,18
2019-06-15,도산대로,0.017,0.033,0.7,0.004,45,24
2019-06-15,동대문구,0.011,0.049,0.3,0.004,27,17
2019-06-15,동작구,0.014,0.038,0.3,0.002,36,20
2019-06-15,동작대로,0.042,0.03,0.4,0.004,48,25
2019-06-15,마포구,0.011,0.042,0.3,0.003,43,28
2019-06-15,마포아트센터,0.012,0.042,0.2,0.003,,
2019-06-15,북한산,0.003,0.041,0.6,0.003,31,22
2019-06-15,서대문구,0.007,0.048,0.6,0.002,37,23
2019-06-15,서울숲,0.012,0.039,3.3,0.004,,
2019-06-15,서초구,0.016,0.043,0.3,0.003,40,28
2019-06-15,성동구,0.015,0.051,0.3,0.003,40,20
2019-06-15,성북구,0.015,0.042,0.6,0.002,45,22
2019-06-15,세곡,0.031,0.026,0.6,0.003,32,19
2019-06-15,송파구,0.018,0.046,0.4,0.002,41,21
2019-06-15,시흥대로,0.029,0.04,0.5,0.003,38,20
2019-06-15,신촌로,0.04,0.029,0.6,0.003,37,23
2019-06-15,양천구,0.016,0.037,0.4,0.004,40,21
2019-06-15,영등포구,0.023,0.034,0.3,0.003,48,29
2019-06-15,영등포로,0.033,0.032,0.5,0.003,40,25
2019-06-15,올림픽공원,0.015,0.035,0.5,0.003,,
2019-06-15,용산구,0.02,0.039,0.4,0.002,25,18
2019-06-15,은평구,0.011,0.047,0.3,0.004,39,23
2019-06-15,자연사박물관,,0.011,0.1,,,
2019-06-15,정릉로,0.022,0.025,0.4,0.004,38,25
2019-06-15,종로,0.016,0.045,0.4,0.003,32,17
2019-06-15,종로구,0.011,0.045,0.4,0.003,29,17
2019-06-15,중구,0.013,0.049,0.4,0.002,27,17
2019-06-15,중랑구,0.01,0.048,0.3,0.005,27,20
2019-06-15,천호대로,0.034,0.036,0.5,0.002,40,21
2019-06-15,청계천로,0.017,0.046,0.4,0.003,31,20
2019-06-15,한강대로,0.025,0.028,0.4,0.004,46,25
2019-06-15,행주,0.009,0.045,0.6,0.003,43,17
2019-06-15,홍릉로,0.025,0.039,0.6,0.003,,
2019-06-15,화랑로,0.031,0.038,0.3,0.005,35,20
2019-06-14,강남구,0.021,0.038,0.3,0.005,26,18
2019-06-14,강남대로,0.072,0.02,0.5,0.004,43,25
2019-06-14,강동구,0.025,0.032,0.4,0.004,31,22
2019-06-14,강변북로,0.061,0.019,0.4,0.004,46,27
2019-06-14,강북구,0.009,0.046,0.3,0.002,29,17
2019-06-14,강서구,0.026,0.041,0.4,0.004,34,21
2019-06-14,공항대로,0.043,0.025,0.4,0.005,,
2019-06-14,관악구,0.025,0.047,0.2,0.004,45,31
2019-06-14,관악산,0.011,0.02,0.3,0.004,31,22
2019-06-14,광진구,0.023,0.029,0.5,0.002,38,29
2019-06-14,구로구,0.021,0.045,0.3,0.004,41,30
2019-06-14,궁동,0.035,0.032,0.4,0.005,31,20
2019-06-14,금천구,0.029,0.034,0.4,0.003,29,20
2019-06-14,남산,0.018,0.054,0.5,0.004,31,20
2019-06-14,노원구,0.019,0.037,0.3,0.004,28,21
2019-06-14,도봉구,0.011,0.046,0.4,0.003,36,21
2019-06-14,도산대로,0.026,0.032,0.8,0.004,46,29
2019-06-14,동대문구,0.02,0.047,0.3,0.004,24,18
2019-06-14,동작구,0.021,0.04,0.3,0.003,32,21
2019-06-14,동작대로,0.058,0.027,0.5,0.004,48,29
2019-06-14,마포구,0.017,0.042,0.3,0.003,47,34
2019-06-14,마포아트센터,0.017,0.045,0.2,0.003,,
2019-06-14,북한산,0.004,0.044,0.5,0.003,25,20
2019-06-14,서대문구,0.012,0.049,0.5,0.003,36,24
2019-06-14,서울숲,0.023,0.034,0.3,0.004,,
2019-06-14,서초구,0.025,0.044,0.3,0.003,40,32
2019-06-14,성동구,0.03,0.044,0.4,0.003,40,25
2019-06-14,성북구,0.024,0.039,0.5,0.003,39,24
2019-06-14,세곡,0.043,0.019,0.9,0.003,32,21
2019-06-14,송파구,0.037,0.033,0.4,0.003,40,26
2019-06-14,시흥대로,0.054,0.029,0.5,0.004,38,23
2019-06-14,신촌로,0.052,0.026,0.6,0.003,33,22
2019-06-14,양천구,0.026,0.037,0.4,0.004,36,22
2019-06-14,영등포구,0.034,0.031,0.3,0.003,47,34
2019-06-14,영등포로,0.044,0.031,0.5,0.004,37,25
2019-06-14,올림픽공원,0.024,0.03,0.5,0.003,,
2019-06-14,용산구,0.03,0.038,0.4,0.003,23,19
2019-06-14,은평구,0.015,0.05,0.3,0.004,34,24
2019-06-14,자연사박물관,,0.01,0.1,,,
2019-06-14,정릉로,0.03,0.02,0.4,0.004,36,26
2019-06-14,종로,0.023,0.046,0.4,0.003,27,18
2019-06-14,종로구,0.019,0.045,0.4,0.003,25,18
2019-06-14,중구,0.02,0.053,0.4,0.003,25,17
2019-06-14,중랑구,0.018,0.042,0.3,0.005,26,21
2019-06-14,천호대로,0.049,0.025,0.5,0.003,42,22
2019-06-14,청계천로,0.031,0.043,0.5,0.004,30,21
2019-06-14,한강대로,0.032,0.029,0.4,0.004,49,30
2019-06-14,행주,0.014,0.045,0.6,0.003,34,15
2019-06-14,홍릉로,0.035,0.038,0.6,0.003,,
2019-06-14,화랑로,0.041,0.031,0.3,0.005,33,23
2019-06-13,강남구,0.027,0.031,0.3,0.005,25,15
2019-06-13,강남대로,0.069,0.018,0.5,0.004,38,21
2019-06-13,강동구,0.032,0.028,0.4,0.004,29,19
2019-06-13,강변북로,0.061,0.014,0.4,0.004,38,22
2019-06-13,강북구,0.018,0.039,0.4,0.002,30,17
2019-06-13,강서구,0.026,0.041,0.4,0.006,27,18
2019-06-13,공항대로,0.043,0.028,0.4,0.006,,
2019-06-13,관악구,0.03,0.039,0.3,0.004,36,24
2019-06-13,관악산,0.011,0.031,0.3,0.004,29,18
2019-06-13,광진구,0.027,0.027,0.6,0.003,36,27
2019-06-13,구로구,0.026,0.037,0.3,0.005,37,27
2019-06-13,궁동,0.042,0.026,0.4,0.005,30,18
2019-06-13,금천구,0.029,0.032,0.4,0.004,25,17
2019-06-13,남산,0.03,0.041,0.6,0.005,31,19
2019-06-13,노원구,0.025,0.032,0.4,0.004,27,18
2019-06-13,도봉구,0.015,0.042,0.4,0.003,33,19
2019-06-13,도산대로,0.03,0.025,0.8,0.005,40,23
2019-06-13,동대문구,0.025,0.042,0.4,0.005,22,15
2019-06-13,동작구,0.027,0.036,0.4,0.004,28,17
2019-06-13,동작대로,0.057,0.022,0.5,0.005,41,23
2019-06-13,마포구,0.021,0.036,0.3,0.004,39,25
2019-06-13,마포아트센터,0.026,0.037,0.2,0.004,,
2019-06-13,북한산,0.011,0.037,0.6,0.003,28,20
2019-06-13,서대문구,0.021,0.039,0.6,0.003,33,21
2019-06-13,서울숲,0.028,0.03,0.3,0.004,,
2019-06-13,서초구,0.031,0.035,0.3,0.003,35,26
2019-06-13,성동구,0.035,0.039,0.4,0.004,33,20
2019-06-13,성북구,0.031,0.033,0.6,0.003,40,22
2019-06-13,세곡,0.038,0.027,1.1,0.004,26,17
2019-06-13,송파구,0.038,0.033,0.4,0.003,32,20
2019-06-13,시흥대로,0.045,0.03,0.5,0.004,32,18
2019-06-13,신촌로,0.056,0.022,0.6,0.004,32,20
2019-06-13,양천구,0.029,0.033,0.4,0.006,32,19
2019-06-13,영등포구,0.037,0.027,0.3,0.004,40,28
2019-06-13,영등포로,0.055,0.02,0.6,0.004,37,22
2019-06-13,올림픽공원,0.029,0.028,0.6,0.003,,
2019-06-13,용산구,0.036,0.032,0.4,0.003,21,16
2019-06-13,은평구,0.026,0.04,0.4,0.004,34,22
2019-06-13,자연사박물관,,0.007,0.1,,,
2019-06-13,정릉로,0.032,0.018,0.5,0.004,37,24
2019-06-13,종로,0.035,0.034,0.5,0.003,26,16
2019-06-13,종로구,0.029,0.036,0.5,0.004,24,15
2019-06-13,중구,0.03,0.041,0.4,0.003,22,15
2019-06-13,중랑구,0.023,0.039,0.4,0.005,22,18
2019-06-13,천호대로,0.049,0.029,0.5,0.003,37,18
