역번호,날짜,호선,역명,구분,축제명,개최장소,축제시작일자,축제종료일자,합 계
414,2019-05-24,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,45688
414,2019-05-25,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,35641
414,2019-05-25,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,35138
414,2019-05-26,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,27502
414,2019-05-26,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,26757
414,2019-05-27,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,40921
414,2019-05-27,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,40490
414,2019-05-28,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43646
414,2019-05-28,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43213
414,2019-05-29,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43445
414,2019-05-29,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42988
414,2019-05-30,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43758
414,2019-05-30,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43096
414,2019-05-31,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,45254
414,2019-05-31,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,45648
414,2019-06-01,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,35180
414,2019-06-01,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,34745
414,2019-06-02,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,26912
414,2019-06-02,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,26237
414,2019-06-03,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43325
414,2019-06-03,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42645
414,2019-06-04,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43624
414,2019-06-04,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43083
414,2019-06-05,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,44811
414,2019-06-05,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,44985
414,2019-06-06,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,28580
414,2019-06-06,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,27588
414,2019-06-07,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41806
414,2019-06-07,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41618
414,2019-06-08,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,33611
414,2019-06-08,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,33094
414,2019-06-09,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,25339
414,2019-06-09,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,24263
414,2019-06-10,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42503
414,2019-06-10,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41570
414,2019-06-11,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42993
414,2019-06-11,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42088
414,2019-06-12,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43430
414,2019-06-12,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42756
414,2019-06-13,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43664
414,2019-06-13,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42486
414,2019-06-14,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,44486
414,2019-06-14,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43997
414,2019-06-15,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,34764
414,2019-06-15,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,33779
414,2019-06-16,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,25809
414,2019-06-16,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,24784
414,2019-06-17,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42062
414,2019-06-17,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41452
414,2019-06-18,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42056
414,2019-06-18,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41426
414,2019-06-19,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42827
414,2019-06-19,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42088
414,2019-06-20,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43086
414,2019-06-20,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42863
414,2019-06-21,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,44823
414,2019-06-21,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,44382
414,2019-06-22,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,34790
414,2019-06-22,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,33826
414,2019-06-23,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,26354
414,2019-06-23,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,24983
414,2019-06-24,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41706
414,2019-06-24,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,40916
414,2019-06-25,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41798
414,2019-06-25,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41516
414,2019-06-26,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,42560
414,2019-06-26,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41880
414,2019-06-27,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41551
414,2019-06-27,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,41055
414,2019-06-28,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,43952
414,2019-06-28,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,44023
414,2019-06-29,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,33167
414,2019-06-29,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,32673
414,2019-06-30,4호선,수유(강북구청),승차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,25712
414,2019-06-30,4호선,수유(강북구청),하차,4.19혁명 국민문화제 2019,서울특별시 강북구 국립4.19 민주묘지 및 강북구 일원,2019-04-13,2019-04-19,24409
2511,2019-01-01,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,3902
2511,2019-01-01,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,3957
2511,2019-01-02,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7628
2511,2019-01-02,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7206
2511,2019-01-03,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8019
2511,2019-01-03,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7704
2511,2019-01-04,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8615
2511,2019-01-04,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7940
2511,2019-01-05,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,5706
2511,2019-01-05,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,5291
2511,2019-01-06,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,4427
2511,2019-01-06,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,4364
2511,2019-01-07,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8037
2511,2019-01-07,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7587
2511,2019-01-08,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8150
2511,2019-01-08,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7747
2511,2019-01-09,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8017
2511,2019-01-09,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7466
2511,2019-01-10,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8065
2511,2019-01-10,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7654
2511,2019-01-11,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,8362
2511,2019-01-11,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,7742
2511,2019-01-12,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,5814
2511,2019-01-12,5호선,방화,하차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,5361
2511,2019-01-13,5호선,방화,승차,개화산 봄꽃축제,방화근린공원,2019-04-20,2019-04-20,4225
